persona-id,emotion-id,type,emotion,situation,age_id,sex_id
Pro_00098,S01_D02_E47,E47,억울한,"['S01', 'D02']",A02,G01
Pro_12384,S13_D01_E33,E33,취약한,"['S13', 'D01']",A02,G01
Pro_09721,S04_D01_E10,E10,분노,"['S04', 'D01']",A02,G01
Pro_08970,S10_D02_E39,E39,초조한,"['S10', 'D02']",A02,G01
Pro_12460,S13_D02_E49,E49,버려진,"['S13', 'D02']",A02,G01
Pro_00359,S03_D02_E68,E68,신이 난,"['S03', 'D02']",A02,G01
Pro_08597,S07_D02_E26,E26,염세적인,"['S07', 'D02']",A02,G01
Pro_01665,S01_D02_E54,E54,열등감,"['S01', 'D02']",A02,G01
Pro_05104,S04_D02_E13,E13,짜증내는,"['S04', 'D02']",A02,G01
Pro_09730,S04_D01_E19,E19,성가신,"['S04', 'D01']",A02,G01
Pro_07057,S07_D02_E46,E46,희생된,"['S07', 'D02']",A02,G01
Pro_01643,S01_D02_E32,E32,스트레스 받는,"['S01', 'D02']",A02,G01
Pro_01864,S03_D02_E13,E13,짜증내는,"['S03', 'D02']",A02,G01
Pro_03717,S05_D02_E66,E66,느긋,"['S05', 'D02']",A02,G01
Pro_03834,S06_D02_E63,E63,편안한,"['S06', 'D02']",A02,G01
Pro_05229,S05_D02_E18,E18,노여워하는,"['S05', 'D02']",A02,G01
Pro_05233,S05_D02_E22,E22,비통한,"['S05', 'D02']",A02,G01
Pro_03583,S04_D02_E52,E52,남의 시선을 의식하는,"['S04', 'D02']",A02,G01
Pro_08988,S10_D02_E57,E57,혐오스러운,"['S10', 'D02']",A02,G01
Pro_00117,S01_D02_E66,E66,느긋,"['S01', 'D02']",A02,G01
Pro_00182,S02_D02_E11,E11,툴툴대는,"['S02', 'D02']",A02,G01
Pro_08602,S07_D02_E31,E31,두려운,"['S07', 'D02']",A02,G01
Pro_03702,S05_D02_E51,E51,고립된(당황한),"['S05', 'D02']",A02,G01
Pro_03572,S04_D02_E41,E41,질투하는,"['S04', 'D02']",A02,G01
Pro_08731,S08_D02_E40,E40,상처,"['S08', 'D02']",A02,G01
Pro_03686,S05_D02_E35,E35,당혹스러운,"['S05', 'D02']",A02,G01
Pro_08748,S08_D02_E57,E57,혐오스러운,"['S08', 'D02']",A02,G01
Pro_00315,S03_D02_E24,E24,우울한,"['S03', 'D02']",A02,G01
Pro_03832,S06_D02_E61,E61,감사하는,"['S06', 'D02']",A02,G01
Pro_07027,S07_D02_E16,E16,안달하는,"['S07', 'D02']",A02,G01
Pro_07169,S08_D02_E38,E38,조심스러운,"['S08', 'D02']",A02,G01
Pro_08823,S09_D02_E12,E12,좌절한,"['S09', 'D02']",A02,G01
Pro_11362,S04_D02_E31,E31,두려운,"['S04', 'D02']",A02,G01
Pro_07141,S08_D02_E10,E10,분노,"['S08', 'D02']",A02,G01
Pro_10663,S11_D02_E52,E52,남의 시선을 의식하는,"['S11', 'D02']",A02,G01
Pro_12462,S13_D02_E51,E51,고립된(당황한),"['S13', 'D02']",A02,G01
Pro_05387,S06_D02_E56,E56,부끄러운,"['S06', 'D02']",A02,G01
Pro_07166,S08_D02_E35,E35,당혹스러운,"['S08', 'D02']",A02,G01
Pro_07062,S07_D02_E51,E51,고립된(당황한),"['S07', 'D02']",A02,G01
Pro_12222,S11_D02_E51,E51,고립된(당황한),"['S11', 'D02']",A02,G01
Pro_12453,S13_D02_E42,E42,배신당한,"['S13', 'D02']",A02,G01
Pro_05155,S04_D02_E64,E64,만족스러운,"['S04', 'D02']",A02,G01
Pro_08639,S07_D02_E68,E68,신이 난,"['S07', 'D02']",A02,G01
Pro_07318,S09_D02_E67,E67,안도,"['S09', 'D02']",A02,G01
Pro_07186,S08_D02_E55,E55,죄책감의,"['S08', 'D02']",A02,G01
Pro_12440,S13_D02_E29,E29,환멸을 느끼는,"['S13', 'D02']",A02,G01
Pro_08973,S10_D02_E42,E42,배신당한,"['S10', 'D02']",A02,G01
Pro_11304,S04_D01_E33,E33,취약한,"['S04', 'D01']",A02,G01
Pro_07269,S09_D02_E18,E18,노여워하는,"['S09', 'D02']",A02,G01
Pro_05242,S05_D02_E31,E31,두려운,"['S05', 'D02']",A02,G01
Pro_03545,S04_D02_E14,E14,방어적인,"['S04', 'D02']",A02,G01
Pro_11308,S04_D01_E37,E37,걱정스러운,"['S04', 'D01']",A02,G01
Pro_09771,S04_D01_E60,E60,기쁨,"['S04', 'D01']",A02,G01
Pro_08835,S09_D02_E24,E24,우울한,"['S09', 'D02']",A02,G01
Pro_09770,S04_D01_E59,E59,혼란스러운(당황한),"['S04', 'D01']",A02,G01
Pro_00208,S02_D02_E37,E37,걱정스러운,"['S02', 'D02']",A02,G01
Pro_05140,S04_D02_E49,E49,버려진,"['S04', 'D02']",A02,G01
Pro_09826,S04_D02_E55,E55,죄책감의,"['S04', 'D02']",A02,G01
Pro_00355,S03_D02_E64,E64,만족스러운,"['S03', 'D02']",A02,G01
Pro_12403,S13_D01_E52,E52,남의 시선을 의식하는,"['S13', 'D01']",A02,G01
Pro_05257,S05_D02_E46,E46,희생된,"['S05', 'D02']",A02,G01
Pro_00332,S03_D02_E41,E41,질투하는,"['S03', 'D02']",A02,G01
Pro_07422,S10_D02_E51,E51,고립된(당황한),"['S10', 'D02']",A02,G01
Pro_11328,S04_D01_E57,E57,혐오스러운,"['S04', 'D01']",A02,G01
Pro_01893,S03_D02_E42,E42,배신당한,"['S03', 'D02']",A02,G01
Pro_05365,S06_D02_E34,E34,혼란스러운,"['S06', 'D02']",A02,G01
Pro_05120,S04_D02_E29,E29,환멸을 느끼는,"['S04', 'D02']",A02,G01
Pro_05363,S06_D02_E32,E32,스트레스 받는,"['S06', 'D02']",A02,G01
Pro_07294,S09_D02_E43,E43,고립된,"['S09', 'D02']",A02,G01
Pro_10853,S13_D01_E62,E62,신뢰하는,"['S13', 'D01']",A02,G01
Pro_07027,S07_D02_E16,E16,안달하는,"['S07', 'D02']",A02,G01
Pro_05359,S06_D02_E28,E28,낙담한,"['S06', 'D02']",A02,G01
Pro_08614,S07_D02_E43,E43,고립된,"['S07', 'D02']",A02,G01
Pro_05236,S05_D02_E25,E25,마비된,"['S05', 'D02']",A02,G01
Pro_11345,S04_D02_E14,E14,방어적인,"['S04', 'D02']",A02,G01
Pro_01762,S02_D02_E31,E31,두려운,"['S02', 'D02']",A02,G01
Pro_05139,S04_D02_E48,E48,괴로워하는,"['S04', 'D02']",A02,G01
Pro_08861,S09_D02_E50,E50,당황,"['S09', 'D02']",A02,G01
Pro_08977,S10_D02_E46,E46,희생된,"['S10', 'D02']",A02,G01
Pro_08875,S09_D02_E64,E64,만족스러운,"['S09', 'D02']",A02,G01
Pro_01779,S02_D02_E48,E48,괴로워하는,"['S02', 'D02']",A02,G01
Pro_11339,S04_D01_E68,E68,신이 난,"['S04', 'D01']",A02,G01
Pro_00331,S03_D02_E40,E40,상처,"['S03', 'D02']",A02,G01
Pro_12202,S11_D02_E31,E31,두려운,"['S11', 'D02']",A02,G01
Pro_07181,S08_D02_E50,E50,당황,"['S08', 'D02']",A02,G01
Pro_09736,S04_D01_E25,E25,마비된,"['S04', 'D01']",A02,G01
Pro_09805,S04_D02_E34,E34,혼란스러운,"['S04', 'D02']",A02,G01
Pro_01666,S01_D02_E55,E55,죄책감의,"['S01', 'D02']",A02,G01
Pro_05368,S06_D02_E37,E37,걱정스러운,"['S06', 'D02']",A02,G01
Pro_07154,S08_D02_E23,E23,후회되는,"['S08', 'D02']",A02,G01
Pro_01745,S02_D02_E14,E14,방어적인,"['S02', 'D02']",A02,G01
Pro_01768,S02_D02_E37,E37,걱정스러운,"['S02', 'D02']",A02,G01
Pro_09838,S04_D02_E67,E67,안도,"['S04', 'D02']",A02,G01
Pro_08613,S07_D02_E42,E42,배신당한,"['S07', 'D02']",A02,G01
Pro_03821,S06_D02_E50,E50,당황,"['S06', 'D02']",A02,G01
Pro_07031,S07_D02_E20,E20,슬픔,"['S07', 'D02']",A02,G01
Pro_01670,S01_D02_E59,E59,혼란스러운(당황한),"['S01', 'D02']",A02,G01
Pro_08732,S08_D02_E41,E41,질투하는,"['S08', 'D02']",A02,G01
Pro_05117,S04_D02_E26,E26,염세적인,"['S04', 'D02']",A02,G01
Pro_00235,S02_D02_E64,E64,만족스러운,"['S02', 'D02']",A02,G01
Pro_11342,S04_D02_E11,E11,툴툴대는,"['S04', 'D02']",A02,G01
Pro_05141,S04_D02_E50,E50,당황,"['S04', 'D02']",A02,G01
Pro_05254,S05_D02_E43,E43,고립된,"['S05', 'D02']",A02,G01
Pro_05131,S04_D02_E40,E40,상처,"['S04', 'D02']",A02,G01
Pro_07427,S10_D02_E56,E56,부끄러운,"['S10', 'D02']",A02,G01
Pro_08952,S10_D02_E21,E21,실망한,"['S10', 'D02']",A02,G01
Pro_08947,S10_D02_E16,E16,안달하는,"['S10', 'D02']",A02,G01
Pro_11320,S04_D01_E49,E49,버려진,"['S04', 'D01']",A02,G01
Pro_10810,S13_D01_E19,E19,성가신,"['S13', 'D01']",A02,G01
Pro_00227,S02_D02_E56,E56,부끄러운,"['S02', 'D02']",A02,G01
Pro_05158,S04_D02_E67,E67,안도,"['S04', 'D02']",A02,G01
Pro_08742,S08_D02_E51,E51,고립된(당황한),"['S08', 'D02']",A02,G01
Pro_05353,S06_D02_E22,E22,비통한,"['S06', 'D02']",A02,G01
Pro_10678,S11_D02_E67,E67,안도,"['S11', 'D02']",A02,G01
Pro_08592,S07_D02_E21,E21,실망한,"['S07', 'D02']",A02,G01
Pro_05396,S06_D02_E65,E65,흥분,"['S06', 'D02']",A02,G01
Pro_07407,S10_D02_E36,E36,회의적인,"['S10', 'D02']",A02,G01
Pro_07401,S10_D02_E30,E30,불안,"['S10', 'D02']",A02,G01
Pro_07079,S07_D02_E68,E68,신이 난,"['S07', 'D02']",A02,G01
Pro_01648,S01_D02_E37,E37,걱정스러운,"['S01', 'D02']",A02,G01
Pro_01655,S01_D02_E44,E44,충격 받은,"['S01', 'D02']",A02,G01
Pro_11341,S04_D02_E10,E10,분노,"['S04', 'D02']",A02,G01
Pro_09795,S04_D02_E24,E24,우울한,"['S04', 'D02']",A02,G01
Pro_01629,S01_D02_E18,E18,노여워하는,"['S01', 'D02']",A02,G01
Pro_08751,S08_D02_E60,E60,기쁨,"['S08', 'D02']",A02,G01
Pro_09839,S04_D02_E68,E68,신이 난,"['S04', 'D02']",A02,G01
Pro_03832,S06_D02_E61,E61,감사하는,"['S06', 'D02']",A02,G01
Pro_03719,S05_D02_E68,E68,신이 난,"['S05', 'D02']",A02,G01
Pro_08964,S10_D02_E33,E33,취약한,"['S10', 'D02']",A02,G01
Pro_07187,S08_D02_E56,E56,부끄러운,"['S08', 'D02']",A02,G01
Pro_08995,S10_D02_E64,E64,만족스러운,"['S10', 'D02']",A02,G01
Pro_05227,S05_D02_E16,E16,안달하는,"['S05', 'D02']",A02,G01
Pro_08728,S08_D02_E37,E37,걱정스러운,"['S08', 'D02']",A02,G01
Pro_05233,S05_D02_E22,E22,비통한,"['S05', 'D02']",A02,G01
Pro_08728,S08_D02_E37,E37,걱정스러운,"['S08', 'D02']",A02,G01
Pro_08633,S07_D02_E62,E62,신뢰하는,"['S07', 'D02']",A02,G01
Pro_07024,S07_D02_E13,E13,짜증내는,"['S07', 'D02']",A02,G01
Pro_08985,S10_D02_E54,E54,열등감,"['S10', 'D02']",A02,G01
Pro_07080,S07_D02_E69,E69,자신하는,"['S07', 'D02']",A02,G01
Pro_11323,S04_D01_E52,E52,남의 시선을 의식하는,"['S04', 'D01']",A02,G01
Pro_01799,S02_D02_E68,E68,신이 난,"['S02', 'D02']",A02,G01
Pro_05105,S04_D02_E14,E14,방어적인,"['S04', 'D02']",A02,G01
Pro_05370,S06_D02_E39,E39,초조한,"['S06', 'D02']",A02,G01
Pro_12443,S13_D02_E32,E32,스트레스 받는,"['S13', 'D02']",A02,G01
Pro_08618,S07_D02_E47,E47,억울한,"['S07', 'D02']",A02,G01
Pro_10819,S13_D01_E28,E28,낙담한,"['S13', 'D01']",A02,G01
Pro_03810,S06_D02_E39,E39,초조한,"['S06', 'D02']",A02,G01
Pro_08632,S07_D02_E61,E61,감사하는,"['S07', 'D02']",A02,G01
Pro_09816,S04_D02_E45,E45,"가난한, 불우한","['S04', 'D02']",A02,G01
Pro_05111,S04_D02_E20,E20,슬픔,"['S04', 'D02']",A02,G01
Pro_03806,S06_D02_E35,E35,당혹스러운,"['S06', 'D02']",A02,G01
Pro_00308,S03_D02_E17,E17,구역질 나는,"['S03', 'D02']",A02,G01
Pro_08870,S09_D02_E59,E59,혼란스러운(당황한),"['S09', 'D02']",A02,G01
Pro_07272,S09_D02_E21,E21,실망한,"['S09', 'D02']",A02,G01
Pro_07165,S08_D02_E34,E34,혼란스러운,"['S08', 'D02']",A02,G01
Pro_03820,S06_D02_E49,E49,버려진,"['S06', 'D02']",A02,G01
Pro_11335,S04_D01_E64,E64,만족스러운,"['S04', 'D01']",A02,G01
Pro_10875,S13_D02_E24,E24,우울한,"['S13', 'D02']",A02,G01
Pro_09807,S04_D02_E36,E36,회의적인,"['S04', 'D02']",A02,G01
Pro_12192,S11_D02_E21,E21,실망한,"['S11', 'D02']",A02,G01
Pro_08604,S07_D02_E33,E33,취약한,"['S07', 'D02']",A02,G01
Pro_01870,S03_D02_E19,E19,성가신,"['S03', 'D02']",A02,G01
Pro_07290,S09_D02_E39,E39,초조한,"['S09', 'D02']",A02,G01
Pro_08968,S10_D02_E37,E37,걱정스러운,"['S10', 'D02']",A02,G01
Pro_11330,S04_D01_E59,E59,혼란스러운(당황한),"['S04', 'D01']",A02,G01
Pro_01882,S03_D02_E31,E31,두려운,"['S03', 'D02']",A02,G01
Pro_08990,S10_D02_E59,E59,혼란스러운(당황한),"['S10', 'D02']",A02,G01
Pro_05395,S06_D02_E64,E64,만족스러운,"['S06', 'D02']",A02,G01
Pro_10837,S13_D01_E46,E46,희생된,"['S13', 'D01']",A02,G01
Pro_12129,S11_D01_E18,E18,노여워하는,"['S11', 'D01']",A02,G01
Pro_00081,S01_D02_E30,E30,불안,"['S01', 'D02']",A02,G01
Pro_08852,S09_D02_E41,E41,질투하는,"['S09', 'D02']",A02,G01
Pro_07268,S09_D02_E17,E17,구역질 나는,"['S09', 'D02']",A02,G01
Pro_01914,S03_D02_E63,E63,편안한,"['S03', 'D02']",A02,G01
Pro_09816,S04_D02_E45,E45,"가난한, 불우한","['S04', 'D02']",A02,G01
Pro_05144,S04_D02_E53,E53,외로운,"['S04', 'D02']",A02,G01
Pro_05360,S06_D02_E29,E29,환멸을 느끼는,"['S06', 'D02']",A02,G01
Pro_12448,S13_D02_E37,E37,걱정스러운,"['S13', 'D02']",A02,G01
Pro_08617,S07_D02_E46,E46,희생된,"['S07', 'D02']",A02,G01
Pro_09730,S04_D01_E19,E19,성가신,"['S04', 'D01']",A02,G01
Pro_05112,S04_D02_E21,E21,실망한,"['S04', 'D02']",A02,G01
Pro_03683,S05_D02_E32,E32,스트레스 받는,"['S05', 'D02']",A02,G01
Pro_08975,S10_D02_E44,E44,충격 받은,"['S10', 'D02']",A02,G01
Pro_05134,S04_D02_E43,E43,고립된,"['S04', 'D02']",A02,G01
Pro_12149,S11_D01_E38,E38,조심스러운,"['S11', 'D01']",A02,G01
Pro_05124,S04_D02_E33,E33,취약한,"['S04', 'D02']",A02,G01
Pro_10584,S11_D01_E33,E33,취약한,"['S11', 'D01']",A02,G01
Pro_03689,S05_D02_E38,E38,조심스러운,"['S05', 'D02']",A02,G01
Pro_09727,S04_D01_E16,E16,안달하는,"['S04', 'D01']",A02,G01
Pro_10901,S13_D02_E50,E50,당황,"['S13', 'D02']",A02,G01
Pro_11326,S04_D01_E55,E55,죄책감의,"['S04', 'D01']",A02,G01
Pro_05358,S06_D02_E27,E27,눈물이 나는,"['S06', 'D02']",A02,G01
Pro_12159,S11_D01_E48,E48,괴로워하는,"['S11', 'D01']",A02,G01
Pro_12476,S13_D02_E65,E65,흥분,"['S13', 'D02']",A02,G01
Pro_09820,S04_D02_E49,E49,버려진,"['S04', 'D02']",A02,G01
Pro_00114,S01_D02_E63,E63,편안한,"['S01', 'D02']",A02,G01
Pro_01643,S01_D02_E32,E32,스트레스 받는,"['S01', 'D02']",A02,G01
Pro_08747,S08_D02_E56,E56,부끄러운,"['S08', 'D02']",A02,G01
Pro_08958,S10_D02_E27,E27,눈물이 나는,"['S10', 'D02']",A02,G01
Pro_07308,S09_D02_E57,E57,혐오스러운,"['S09', 'D02']",A02,G01
Pro_05250,S05_D02_E39,E39,초조한,"['S05', 'D02']",A02,G01
Pro_12196,S11_D02_E25,E25,마비된,"['S11', 'D02']",A02,G01
Pro_08603,S07_D02_E32,E32,스트레스 받는,"['S07', 'D02']",A02,G01
Pro_12421,S13_D02_E10,E10,분노,"['S13', 'D02']",A02,G01
Pro_03823,S06_D02_E52,E52,남의 시선을 의식하는,"['S06', 'D02']",A02,G01
Pro_05113,S04_D02_E22,E22,비통한,"['S04', 'D02']",A02,G01
Pro_00194,S02_D02_E23,E23,후회되는,"['S02', 'D02']",A02,G01
Pro_05350,S06_D02_E19,E19,성가신,"['S06', 'D02']",A02,G01
Pro_03590,S04_D02_E59,E59,혼란스러운(당황한),"['S04', 'D02']",A02,G01
Pro_07198,S08_D02_E67,E67,안도,"['S08', 'D02']",A02,G01
Pro_05357,S06_D02_E26,E26,염세적인,"['S06', 'D02']",A02,G01
Pro_03674,S05_D02_E23,E23,후회되는,"['S05', 'D02']",A02,G01
Pro_08603,S07_D02_E32,E32,스트레스 받는,"['S07', 'D02']",A02,G01
Pro_12182,S11_D02_E11,E11,툴툴대는,"['S11', 'D02']",A02,G01
Pro_01673,S01_D02_E62,E62,신뢰하는,"['S01', 'D02']",A02,G01
Pro_03816,S06_D02_E45,E45,"가난한, 불우한","['S06', 'D02']",A02,G01
Pro_11355,S04_D02_E24,E24,우울한,"['S04', 'D02']",A02,G01
Pro_08593,S07_D02_E22,E22,비통한,"['S07', 'D02']",A02,G01
Pro_08984,S10_D02_E53,E53,외로운,"['S10', 'D02']",A02,G01
Pro_00305,S03_D02_E14,E14,방어적인,"['S03', 'D02']",A02,G01
Pro_05158,S04_D02_E67,E67,안도,"['S04', 'D02']",A02,G01
Pro_08609,S07_D02_E38,E38,조심스러운,"['S07', 'D02']",A02,G01
Pro_08976,S10_D02_E45,E45,"가난한, 불우한","['S10', 'D02']",A02,G01
Pro_03544,S04_D02_E13,E13,짜증내는,"['S04', 'D02']",A02,G01
Pro_08739,S08_D02_E48,E48,괴로워하는,"['S08', 'D02']",A02,G01
Pro_03709,S05_D02_E58,E58,한심한,"['S05', 'D02']",A02,G01
Pro_12148,S11_D01_E37,E37,걱정스러운,"['S11', 'D01']",A02,G01
Pro_03786,S06_D02_E15,E15,악의적인,"['S06', 'D02']",A02,G01
Pro_08619,S07_D02_E48,E48,괴로워하는,"['S07', 'D02']",A02,G01
Pro_05359,S06_D02_E28,E28,낙담한,"['S06', 'D02']",A02,G01
Pro_03671,S05_D02_E20,E20,슬픔,"['S05', 'D02']",A02,G01
Pro_05359,S06_D02_E28,E28,낙담한,"['S06', 'D02']",A02,G01
Pro_03839,S06_D02_E68,E68,신이 난,"['S06', 'D02']",A02,G01
Pro_11307,S04_D01_E36,E36,회의적인,"['S04', 'D01']",A02,G01
Pro_09819,S04_D02_E48,E48,괴로워하는,"['S04', 'D02']",A02,G01
Pro_10605,S11_D01_E54,E54,열등감,"['S11', 'D01']",A02,G01
Pro_10865,S13_D02_E14,E14,방어적인,"['S13', 'D02']",A02,G01
Pro_05277,S05_D02_E66,E66,느긋,"['S05', 'D02']",A02,G01
Pro_05108,S04_D02_E17,E17,구역질 나는,"['S04', 'D02']",A02,G01
Pro_10909,S13_D02_E58,E58,한심한,"['S13', 'D02']",A02,G01
Pro_08973,S10_D02_E42,E42,배신당한,"['S10', 'D02']",A02,G01
Pro_07179,S08_D02_E48,E48,괴로워하는,"['S08', 'D02']",A02,G01
Pro_03795,S06_D02_E24,E24,우울한,"['S06', 'D02']",A02,G01
Pro_00305,S03_D02_E14,E14,방어적인,"['S03', 'D02']",A02,G01
Pro_05385,S06_D02_E54,E54,열등감,"['S06', 'D02']",A02,G01
Pro_07279,S09_D02_E28,E28,낙담한,"['S09', 'D02']",A02,G01
Pro_08952,S10_D02_E21,E21,실망한,"['S10', 'D02']",A02,G01
Pro_03577,S04_D02_E46,E46,희생된,"['S04', 'D02']",A02,G01
Pro_03709,S05_D02_E58,E58,한심한,"['S05', 'D02']",A02,G01
Pro_00345,S03_D02_E54,E54,열등감,"['S03', 'D02']",A02,G01
Pro_08611,S07_D02_E40,E40,상처,"['S07', 'D02']",A02,G01
Pro_10634,S11_D02_E23,E23,후회되는,"['S11', 'D02']",A02,G01
Pro_09838,S04_D02_E67,E67,안도,"['S04', 'D02']",A02,G01
Pro_01660,S01_D02_E49,E49,버려진,"['S01', 'D02']",A02,G01
Pro_05120,S04_D02_E29,E29,환멸을 느끼는,"['S04', 'D02']",A02,G01
Pro_07284,S09_D02_E33,E33,취약한,"['S09', 'D02']",A02,G01
Pro_05222,S05_D02_E11,E11,툴툴대는,"['S05', 'D02']",A02,G01
Pro_10579,S11_D01_E28,E28,낙담한,"['S11', 'D01']",A02,G01
Pro_08706,S08_D02_E15,E15,악의적인,"['S08', 'D02']",A02,G01
Pro_03714,S05_D02_E63,E63,편안한,"['S05', 'D02']",A02,G01
Pro_07288,S09_D02_E37,E37,걱정스러운,"['S09', 'D02']",A02,G01
Pro_05147,S04_D02_E56,E56,부끄러운,"['S04', 'D02']",A02,G01
Pro_08833,S09_D02_E22,E22,비통한,"['S09', 'D02']",A02,G01
Pro_03818,S06_D02_E47,E47,억울한,"['S06', 'D02']",A02,G01
Pro_08753,S08_D02_E62,E62,신뢰하는,"['S08', 'D02']",A02,G01
Pro_00345,S03_D02_E54,E54,열등감,"['S03', 'D02']",A02,G01
Pro_08744,S08_D02_E53,E53,외로운,"['S08', 'D02']",A02,G01
Pro_01780,S02_D02_E49,E49,버려진,"['S02', 'D02']",A02,G01
Pro_11336,S04_D01_E65,E65,흥분,"['S04', 'D01']",A02,G01
Pro_09791,S04_D02_E20,E20,슬픔,"['S04', 'D02']",A02,G01
Pro_08996,S10_D02_E65,E65,흥분,"['S10', 'D02']",A02,G01
Pro_12394,S13_D01_E43,E43,고립된,"['S13', 'D01']",A02,G01
Pro_11326,S04_D01_E55,E55,죄책감의,"['S04', 'D01']",A02,G01
Pro_05108,S04_D02_E17,E17,구역질 나는,"['S04', 'D02']",A02,G01
Pro_09763,S04_D01_E52,E52,남의 시선을 의식하는,"['S04', 'D01']",A02,G01
Pro_05368,S06_D02_E37,E37,걱정스러운,"['S06', 'D02']",A02,G01
Pro_03829,S06_D02_E58,E58,한심한,"['S06', 'D02']",A02,G01
Pro_00203,S02_D02_E32,E32,스트레스 받는,"['S02', 'D02']",A02,G01
Pro_01788,S02_D02_E57,E57,혐오스러운,"['S02', 'D02']",A02,G01
Pro_05399,S06_D02_E68,E68,신이 난,"['S06', 'D02']",A02,G01
Pro_10806,S13_D01_E15,E15,악의적인,"['S13', 'D01']",A02,G01
Pro_00188,S02_D02_E17,E17,구역질 나는,"['S02', 'D02']",A02,G01
Pro_05105,S04_D02_E14,E14,방어적인,"['S04', 'D02']",A02,G01
Pro_05123,S04_D02_E32,E32,스트레스 받는,"['S04', 'D02']",A02,G01
Pro_07030,S07_D02_E19,E19,성가신,"['S07', 'D02']",A02,G01
Pro_05368,S06_D02_E37,E37,걱정스러운,"['S06', 'D02']",A02,G01
Pro_05117,S04_D02_E26,E26,염세적인,"['S04', 'D02']",A02,G01
Pro_00087,S01_D02_E36,E36,회의적인,"['S01', 'D02']",A02,G01
Pro_10575,S11_D01_E24,E24,우울한,"['S11', 'D01']",A02,G01
Pro_09807,S04_D02_E36,E36,회의적인,"['S04', 'D02']",A02,G01
Pro_08581,S07_D02_E10,E10,분노,"['S07', 'D02']",A02,G01
Pro_12428,S13_D02_E17,E17,구역질 나는,"['S13', 'D02']",A02,G01
Pro_03677,S05_D02_E26,E26,염세적인,"['S05', 'D02']",A02,G01
Pro_05398,S06_D02_E67,E67,안도,"['S06', 'D02']",A02,G01
Pro_05242,S05_D02_E31,E31,두려운,"['S05', 'D02']",A02,G01
Pro_05225,S05_D02_E14,E14,방어적인,"['S05', 'D02']",A02,G01
Pro_11287,S04_D01_E16,E16,안달하는,"['S04', 'D01']",A02,G01
Pro_05129,S04_D02_E38,E38,조심스러운,"['S04', 'D02']",A02,G01
Pro_00111,S01_D02_E60,E60,기쁨,"['S01', 'D02']",A02,G01
Pro_05237,S05_D02_E26,E26,염세적인,"['S05', 'D02']",A02,G01
Pro_01899,S03_D02_E48,E48,괴로워하는,"['S03', 'D02']",A02,G01
Pro_07046,S07_D02_E35,E35,당혹스러운,"['S07', 'D02']",A02,G01
Pro_12366,S13_D01_E15,E15,악의적인,"['S13', 'D01']",A02,G01
Pro_03553,S04_D02_E22,E22,비통한,"['S04', 'D02']",A02,G01
Pro_08623,S07_D02_E52,E52,남의 시선을 의식하는,"['S07', 'D02']",A02,G01
Pro_05138,S04_D02_E47,E47,억울한,"['S04', 'D02']",A02,G01
Pro_00205,S02_D02_E34,E34,혼란스러운,"['S02', 'D02']",A02,G01
Pro_03806,S06_D02_E35,E35,당혹스러운,"['S06', 'D02']",A02,G01
Pro_07154,S08_D02_E23,E23,후회되는,"['S08', 'D02']",A02,G01
Pro_03696,S05_D02_E45,E45,"가난한, 불우한","['S05', 'D02']",A02,G01
Pro_01866,S03_D02_E15,E15,악의적인,"['S03', 'D02']",A02,G01
Pro_08836,S09_D02_E25,E25,마비된,"['S09', 'D02']",A02,G01
Pro_10601,S11_D01_E50,E50,당황,"['S11', 'D01']",A02,G01
Pro_08742,S08_D02_E51,E51,고립된(당황한),"['S08', 'D02']",A02,G01
Pro_03835,S06_D02_E64,E64,만족스러운,"['S06', 'D02']",A02,G01
Pro_09775,S04_D01_E64,E64,만족스러운,"['S04', 'D01']",A02,G01
Pro_08717,S08_D02_E26,E26,염세적인,"['S08', 'D02']",A02,G01
Pro_10836,S13_D01_E45,E45,"가난한, 불우한","['S13', 'D01']",A02,G01
Pro_10873,S13_D02_E22,E22,비통한,"['S13', 'D02']",A02,G01
Pro_08638,S07_D02_E67,E67,안도,"['S07', 'D02']",A02,G01
Pro_01763,S02_D02_E32,E32,스트레스 받는,"['S02', 'D02']",A02,G01
Pro_00315,S03_D02_E24,E24,우울한,"['S03', 'D02']",A02,G01
Pro_10835,S13_D01_E44,E44,충격 받은,"['S13', 'D01']",A02,G01
Pro_01886,S03_D02_E35,E35,당혹스러운,"['S03', 'D02']",A02,G01
Pro_03711,S05_D02_E60,E60,기쁨,"['S05', 'D02']",A02,G01
Pro_10863,S13_D02_E12,E12,좌절한,"['S13', 'D02']",A02,G01
Pro_07438,S10_D02_E67,E67,안도,"['S10', 'D02']",A02,G01
Pro_12381,S13_D01_E30,E30,불안,"['S13', 'D01']",A02,G01
Pro_10650,S11_D02_E39,E39,초조한,"['S11', 'D02']",A02,G01
Pro_01641,S01_D02_E30,E30,불안,"['S01', 'D02']",A02,G01
Pro_08945,S10_D02_E14,E14,방어적인,"['S10', 'D02']",A02,G01
Pro_01882,S03_D02_E31,E31,두려운,"['S03', 'D02']",A02,G01
Pro_08947,S10_D02_E16,E16,안달하는,"['S10', 'D02']",A02,G01
Pro_03580,S04_D02_E49,E49,버려진,"['S04', 'D02']",A02,G01
Pro_03592,S04_D02_E61,E61,감사하는,"['S04', 'D02']",A02,G01
Pro_03809,S06_D02_E38,E38,조심스러운,"['S06', 'D02']",A02,G01
